Age,Height,FCVC,NCP,CH2O,FAF,TUE,family_history_with_overweight,FAVC,CAEC,SMOKE,SCC,CALC,MTRANS,NObeyesdad
22.851834,1.854592,3.0,3.691226,2.650989,1.228136,0.8324,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
20.0,1.9,3.0,4.0,3.0,2.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.899886,1.812919,2.347942,3.0,2.730663,0.689371,0.188693,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
30.605225,1.75,2.758394,3.0,2.174248,1.079524,1.358163,1,1,Sometimes,1,0,Sometimes_Frequently_Always,other_vehicles,1.0
27.0,1.8,3.0,3.0,2.0,2.0,0.0,0,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.0,1.6,2.6,3.0,2.0,1.0,1.1857944,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
38.644441,1.768235,2.230742,2.920373,1.831187,0.756277,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
27.394123,1.764138,1.924632,3.0,2.006595,0.1768,0.511694,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.853826,1.755643,3.0,3.0,2.184707,1.978631,0.838957,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.246222799999998,1.543338,2.9496486,3.087119,2.0,1.8103326000000002,1.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
25.696073,1.662978,3.0,3.0,1.679489,0.017804,0.21523,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
38.0,1.55,3.0,3.0,1.0,2.0,1.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
24.244029,1.622297,2.941929,3.989492,1.014135,1.958694,0.687342,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
17.0,1.6,1.0,3.0,1.0,2.0,2.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.751749999999998,1.705304,2.0,1.293342,1.5942364000000002,0.3464552,1.917679,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
19.0,1.75,3.0,3.0,2.0,3.0,1.0,1,1,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
17.992717,1.618683,1.952987,1.0,1.334856,0.732276,1.890214,1,1,Sometimes,0,1,no,Public_Transport_Walking,0.0
26.011928,1.777251,3.0,3.0,1.911379,1.911096,1.032392,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.930376,1.610086,3.0,3.0,1.050564,0.026033,0.539074,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
27.0,1.834986,2.760607,1.0,1.336378,1.898889,0.487375,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.679158,1.741393,2.0,2.978103,2.668261,2.462269,1.402414,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
31.386405,1.556579,2.13683,2.092179,1.505381,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.329041,1.598393,2.886157,2.326233,2.306821,1.42237,0.0,0,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
19.16097,1.662728,2.008656,1.402771,3.0,0.112383,0.32803,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.0,1.64,3.0,3.0,1.0,1.0,1.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
40.317787,1.786318,2.0,3.0,2.680292,1.549693,0.522259,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
19.434709,1.525691,3.0,1.0,1.764055,0.0,0.560887,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.314964,1.661403,2.205439,3.0,1.530531,2.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
30.71516,1.650189,2.913452,2.269799,1.0,1.889937,0.378818,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
20.327723,1.782714,3.0,3.0,2.319559,1.97073,0.768375,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
34.432669,1.694997,2.129668,2.693646,2.60669,1.170823,0.290898,1,1,Sometimes,0,0,no,other_vehicles,0.0
21.0,1.5,1.0,1.0,2.0,3.0,0.0,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
25.951737,1.629442,3.0,3.0,2.225139,0.035928,0.565315,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.586058,1.700499,2.042762,2.9774,1.522426,0.501417,1.029135,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.0,1.7695448000000003,2.0,1.0,2.4836,3.0,1.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
25.0,1.87,3.0,3.0,2.0,2.0,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.022206,1.73995,3.0,3.0174238,1.663213,1.094035,0.8333717999999999,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
20.590046,1.736276,3.0,3.0,1.852692,1.46361,0.962336,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
27.14823,1.660446,2.004146,3.443456,2.020764,1.078719,1.26729,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
20.0,1.831357,2.555401,3.292386,3.0,2.0,0.315918,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.751278,3.0,3.0,2.0,1.271667,0.155278,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.185756,1.784555,1.979944,1.599464,2.0,0.17048,0.819475,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.098035,1.690437,2.0,2.95833,2.0,0.0,1.595306,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
18.0,1.6,2.0,3.0,3.0,3.0,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
40.794057,1.735851,2.305349,3.169089,1.02161,0.908981,0.0,1,1,Sometimes,0,0,no,other_vehicles,1.0
21.0,1.52,3.0,1.0,1.0,0.0,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.980221,1.724983,3.0,3.0,2.085553,1.271651,0.587932,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.0,1.641601,3.0,3.0,2.552388,0.0,0.196288,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.260079,1.801848,2.0,3.0,3.0,1.783858,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
23.887569,1.657995,2.0,3.0,3.0,0.603638,0.969085,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
17.0,1.7,3.0,3.0,2.0,0.0,2.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
47.283374,1.643786,2.037585,1.418985,1.827351,0.0,0.0,1,1,Sometimes,0,0,no,other_vehicles,1.0
16.0,1.6,3.0,3.0,1.0,3.0,0.0,0,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
20.418832,1.836669,2.0,3.0,2.793505,2.21939,0.202902,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
23.0,1.7,3.0,3.0,3.0,1.0,2.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.207684399999998,1.732862,1.9269914,2.645858,2.0,0.291309,0.897942,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
47.7061,1.743935,2.535315,3.0,1.146595,0.31381,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
23.668137,1.777416,2.0,3.0,3.0,3.0,2.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
16.270434,1.818268,3.0,3.286431,2.148146,2.458237,1.273333,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
43.604901,1.569234,2.909853,1.0,2.0,1.308852,0.0,1,1,Sometimes,0,0,no,other_vehicles,1.0
21.962426,1.696336,2.0,3.0,1.825629,0.699592,0.142056,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.0,1.84,2.0,1.0,2.0,2.0,1.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.0,1.7,3.0,4.0,3.0,3.0,0.0,0,0,Frequently_Always,0,1,no,other_vehicles,0.0
19.027574,1.659877,2.061461,2.812283,3.0,0.362441,0.78519,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
38.384177,1.698626,3.0,3.0,2.503198,0.0,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
19.537193,1.56948,2.392665,1.0,1.0,0.0,0.738269,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.147644,1.815514,2.996717,2.791366,2.626309,1.194898,0.034897,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.0,1.7431418,2.0,3.0,2.0,1.2078702,1.057168,1,1,Sometimes,0,1,no,other_vehicles,0.2
25.498965,1.68395,3.0,3.0,1.241378,0.259427,0.852362,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.908879,1.876898,2.630137,2.806298,1.970508,1.304291,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.087389,1.786238,1.718156,1.631184,2.0,0.0,0.306124,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
33.749594,1.701387,2.561638,2.87747,1.0,1.980401,0.0,1,1,Sometimes,0,0,no,other_vehicles,1.0
25.492855,1.770124,2.159033,3.0,2.116399,1.331526,0.052942,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.549437,1.545196,3.0,3.014808,2.0,1.997529,1.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.55,3.0,3.0,1.0,1.0,2.0,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
29.956198,1.703688,2.119643,3.292956,1.723372,0.0,0.987102,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
30.79626,1.789421,2.21498,2.282392,1.179942,1.771754,0.537659,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
21.0,1.72,3.0,4.0,3.0,0.0,2.0,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
26.680376,1.812259,2.239634,3.0,2.684264,0.979306,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
30.242597,1.759772,2.312528,3.0,2.208068,1.07672,0.9833218,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.8
26.0,1.631856,3.0,3.0,2.70485,0.0,0.243338,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
17.689057,1.713599,2.009952,2.716106,1.660614,1.0,0.60473,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.920629,1.768493,2.0,3.897078,2.622638,2.0,1.894105,1,1,Sometimes,0,0,no,other_vehicles,0.0
22.473346,1.753389,2.7377912,3.16645,2.278578,1.838881,0.6680858,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.0,1.7,3.0,3.0,2.0,2.0,1.0,1,0,Frequently_Always,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.797523,2.0,1.941307,2.708168,1.0,1.425852,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
19.241058,1.856811,2.047069,3.829101,1.641022,1.554817,0.248218,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.0,1.637725,3.0,3.0,2.70914,0.0,0.110518,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.650419,1.791047,1.27785,3.999591,2.495944,0.00342,1.0,0,1,Sometimes,0,0,no,other_vehicles,0.0
23.432227,1.754996,1.631144,3.0,2.0,1.593183,0.86374,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.335391,1.71338,2.716909,2.598079,2.90545,1.600431,0.176892,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.0,1.83,3.0,3.0,2.0,2.0,0.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.252457,1.589616,2.286146,2.961113,2.657303,1.91108,1.618227,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.0,1.62,2.0,3.0,2.0,1.0,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
27.0,1.72,2.0,1.0,2.0,0.0,0.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
26.0,1.652674,3.0,3.0,2.814517,0.0,0.101598,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.991668,1.740295,3.0,3.0,2.025279,2.0,0.152985,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
23.884212,1.713825,2.0,2.6648,1.810738,0.80989,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.771612,1.750384,2.0,3.0,3.0,3.0,2.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
20.520992,1.668642,3.0,3.0,1.15635,0.786828,0.366385,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
30.444081,1.761068,2.571274,3.0,2.224164,1.018158,1.152899,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
19.556729,1.767563,2.362918,4.0,2.358172,2.0,0.939819,1,1,Sometimes,0,0,no,other_vehicles,0.0
29.934465,1.638744,2.029634,3.0,1.827515,0.480206,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
38.939448,1.738321,2.843709,3.058539,1.130079,2.834373,0.044954,0,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
19.94814,1.530884,1.522001,3.0,1.98126,2.306844,0.720454,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.0,1.613574,3.0,3.0,2.678779,0.0,0.508848,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
45.0,1.675953,2.598051,3.0,1.0,0.0,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
19.462713,1.550122,2.501683,3.394788,1.337378,0.932888,1.0,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
37.642177,1.676095,2.802128,3.0,1.744628,0.0,0.721167,1,1,Sometimes,0,0,no,other_vehicles,0.0
26.0,1.643167,3.0,3.0,2.72005,0.0,0.127443,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
27.83173,1.704028,2.630401,1.0,1.0,0.245354,0.315261,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
21.334585,1.729045,3.0,3.0,1.302193,1.742453,0.94232,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.181821,1.662669,2.492758,2.270163,1.992586,1.452467,0.864583,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
23.0,1.70074,2.0,2.720642,1.5197,0.279375,1.043435,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.0,1.68,3.0,3.0,2.0,0.0,1.0,0,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
22.0,1.84,3.0,3.0,2.0,3.0,0.0,1,1,Frequently_Always,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.627413400000002,1.730333,2.8,3.0,1.674061,1.683497,1.0325056,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.65,3.0,1.0,2.0,1.0,2.0,0,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
41.403862,1.567973,2.152264,2.977999,1.513199,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
19.007177,1.690727,1.212908,3.207071,1.029703,2.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.635977,1.748106,3.0,3.0,1.931163,1.562213,0.926565,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.0,1.64,3.0,3.0,1.0,1.0,1.0,1,1,Frequently_Always,0,1,no,Public_Transport_Walking,0.0
19.076443,1.62,2.278644,1.0,2.628985,1.0,1.285373,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.4177752,1.773664,2.2627358,3.0,1.6860056,1.2729388,1.928972,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.8
19.0,1.82,2.0,3.0,2.0,0.0,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
29.506287,1.82697,2.0,2.877583,2.358038,0.877295,1.817146,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
19.97981,1.75336,2.0,3.494849,2.976672,1.94907,2.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
18.0,1.498561,2.0,3.0,1.274718,0.129902,0.978574,0,1,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
16.0,1.61,1.0,1.0,2.0,0.0,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
26.0,1.659557,3.0,3.0,2.956548,0.0,0.010056,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.297004,1.817271,3.0,3.0,2.699675,1.520818,0.76399,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
56.0,1.79,2.0,3.0,2.0,1.0,0.0,1,0,Sometimes,1,0,Sometimes_Frequently_Always,other_vehicles,0.0
21.837996,1.588046,3.0,1.69608,2.550307,1.098862,0.0,0,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
25.999185,1.568543,3.0,3.0,1.000544,0.001297,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.126325,1.717262,2.0,2.984523,2.263551,2.819661,2.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
17.764764,1.78656,2.784464,4.0,1.0,2.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.0,1.63,3.0,3.0,3.0,2.0,0.0,1,0,Sometimes,0,1,no,Public_Transport_Walking,0.0
31.571392,1.767485,2.57691,3.0,2.080187,1.04268,0.376683,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
20.9859,1.780503,2.0,3.0,1.608128,0.478134,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
20.0,1.62,3.0,3.0,1.0,3.0,1.0,0,1,Frequently_Always,0,0,no,other_vehicles,0.0
18.0,1.758787,2.846981,3.0,2.87781,1.0,0.429081,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
31.36347,1.869323,2.939727,3.0,1.344122,0.923428,1.432336,1,1,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.812795,1.767121,1.655684,3.0,2.0,0.976425,0.690082,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.7,3.0,1.0,1.0,2.0,1.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.749627,1.680764,1.83746,3.0,2.0,1.194519,1.212762,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
21.0,1.693628,2.0,3.0,1.833055,1.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
30.022598,1.747739,2.011656,3.165837,1.844645,0.889963,0.395979,1,1,Sometimes,0,0,no,other_vehicles,0.0
21.890318999999998,1.7,2.0,2.6586684,2.0,1.0,2.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.754646,1.734237,2.0,3.0,2.287248,2.669179,1.237867,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
33.0,1.75,2.0,3.0,2.0,1.0,0.0,0,0,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.686904,2.737149,3.0,1.997195,1.352663,0.468483,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
30.475248,1.801368,2.328469,3.0,2.001208,0.800487,0.176678,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
22.0,1.65,3.0,3.0,3.0,2.0,0.0,0,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
30.595632,1.8779228,2.2929418,3.0,1.4866294,1.144076,0.173232,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.706525,2.0,3.0,1.530493,0.967627,1.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
21.849705,1.770612,3.0,3.0,2.825629,1.399183,0.928972,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.0,1.76,3.0,1.0,2.0,3.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
34.647036,1.769499,2.802696,2.6526267999999997,2.978465,1.974656,0.936925,1,1,Sometimes,0,0,no,other_vehicles,0.4
18.038422,1.698914,2.824559,3.0,2.0,0.533309,1.099764,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.951979,1.661712,3.0,3.0,2.961899,0.259424,0.080128,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.343204,1.87034,2.836055,2.675411,1.711666,0.93732,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
34.369686,1.652202,2.595128,1.619796,1.642251,0.662831,0.999268,1,1,Sometimes,0,0,no,other_vehicles,0.0
27.208551999999997,1.704877,2.549782,2.8585984000000004,1.4107778,1.976582,0.6404504,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
33.0816,1.705617,2.0,2.7976,2.991671,2.148738,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
39.170029,1.688354,3.0,3.0,2.994515,0.0,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
21.0,1.53,2.0,3.0,1.0,0.0,1.0,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
18.0,1.65,2.0,3.0,1.0,1.0,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.293202,1.503379,2.0,1.0,1.639807,0.072117,0.0,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
18.128249,1.699437,2.853513,3.0,2.0,0.680464,1.258881,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.785925,1.769182,2.286481,1.713762,1.797161,1.658698,0.926581,0,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
23.0,1.72,2.0,3.0,2.0,0.0,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
28.493397,1.817572,2.969233,3.0,2.807984,0.982134,1.191998,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
36.310292,1.701397,2.0,1.0,2.0,1.472172,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
19.226314,1.814255,2.971351,3.390143,2.133767,2.318492,0.678618,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.869151,1.756774,2.0,2.658639,2.781628,1.955992,1.409198,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.746113,1.668553,2.0,2.968098,2.0,0.0,1.292476,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
22.088059,1.803132,2.348745,3.0,2.096751,0.544564,0.67688,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.0,1.635905,3.0,3.0,2.511399,0.0,0.258472,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.68,2.0,4.0,2.0,0.0,0.0,0,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
18.0,1.85,2.0,3.0,1.0,1.0,1.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.792687,2.0,2.478794,2.967064,1.0,0.4346,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
20.31094,1.849425,2.146598,3.0,2.100112,1.17116,0.833761,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.0,1.62,2.0,1.0,3.0,1.0,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.394047,1.792933,3.0,3.0,2.682909,1.318743,0.900497,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.99368,1.741377,3.0,3.0,2.009796,2.0,0.071317,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
22.087056,1.792435,1.904732,2.608416,1.204175,0.0,1.895312,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
17.420269,1.489409,1.836554,1.865238,2.0,0.320209,1.969507,0,1,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.633898,1.66084,2.750715,3.0,2.0,1.067817,1.0,0,0,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.061461,1.6,1.362441,2.57038,2.166228,2.232851,1.281141,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
23.0,1.76,3.0,3.0,1.0,0.0,0.0,0,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
33.864257,1.679299,2.76802,2.137068,1.873591,0.966973,0.691944,1,1,Sometimes,0,0,no,other_vehicles,0.0
18.10682,1.602129,2.319648,3.0,1.107164,0.692123,0.30402,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
17.282945,1.821514,2.613249,3.712183,2.0,2.002997,0.174848,1,1,Sometimes,0,0,no,other_vehicles,0.0
25.124595,1.77151,1.457758,3.0,2.020249,1.556709,0.00133,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.629159,1.70002,2.0,3.0,2.386904,0.926201,1.34403,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
27.0,1.83,3.0,1.0,2.0,2.0,1.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.086512,1.863685,2.0,3.0,1.005727,0.0,0.798219,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
